sen	verb	verb_idx	cop	cop_idx	child	child_idx	child_features	child_upos	head	head_idx	head_features	head_upos	distance	attractors	metadata	swap_head	feature_vals	prefix	wrong_sen	congruent_attractors	incongruent_attractors	num_attractors	num_congruent_attractors	num_incongruent_attractors	has_attractors	only_has_congruent_attractors	only_has_incongruent_attractors	sample_weight	phenomenon	lang	grammatical_feature	ungrammatical_feature	wo	inflect_item	agreement_certainty
As folhas são contínuas e estão empilhadas umas sobre as outras a o acaso, em alguns tipos, e com alguma ordem, em outros.	empilhadas	6	estão	5.0	umas	7	{'Gender': 'Fem', 'Number': 'Plur', 'PronType': 'Ind', 'lemma': 'um'}	PRON	empilhadas	6	{'Gender': 'Fem', 'Number': 'Plur', 'VerbForm': 'Part', 'lemma': 'empilhar'}	VERB	-1	[]	{'text': 'As folhas são contínuas e estão empilhadas umas sobre as outras ao acaso, em alguns tipos, e com alguma ordem, em outros.', 'sent_id': '24-20150122-MONOGRAFIA_0-187', 'treebank': 'UD_Portuguese-PetroGold/pt_petrogold-ud-train.conllu'}	empilhados	FEM -> MASC	As folhas são contínuas e estão	As folhas são contínuas e estão empilhados umas sobre as outras a o acaso, em alguns tipos, e com alguma ordem, em outros.	[]	[]	0	0	0	False	False	False	0.0002282152761168	SP-G	por	FEM	MASC	VS	ptcp	~
E em_ o dia em que ficaram a saber o que receberiam por_ a participação em_ a fase final , os futebolistas viram ser -lhes prometida para ontem a liquidação de_ os prémios em atraso relativos a_ a qualificação .	prometida	25	ser	23.0	liquidação	29	{'Gender': 'Fem', 'Number': 'Sing', 'lemma': 'liquidação'}	NOUN	prometida	25	{'Gender': 'Fem', 'Number': 'Sing', 'VerbForm': 'Part', 'lemma': 'prometer,prometido'}	VERB	-4	[]	{'sent_id': '36313', 'text': 'E no dia em que ficaram a saber o que receberiam pela participação na fase final , os futebolistas viram ser-lhes prometida para ontem a liquidação dos prémios em atraso relativos à qualificação .', 'treebank': 'UD_Portuguese-CINTIL/pt_cintil-ud-test.conllu'}	prometido	FEM -> MASC	E em_ o dia em que ficaram a saber o que receberiam por_ a participação em_ a fase final , os futebolistas viram ser -lhes	E em_ o dia em que ficaram a saber o que receberiam por_ a participação em_ a fase final , os futebolistas viram ser -lhes prometido para ontem a liquidação de_ os prémios em atraso relativos a_ a qualificação .	[]	[]	0	0	0	False	False	False	0.0011410763805842	SP-G	por	FEM	MASC	VS	ptcp	~
O governo alega que não foram enviadas tropas .	enviadas	6	foram	5.0	tropas	7	{'Gender': 'Fem', 'Number': 'Plur', 'lemma': 'tropa'}	NOUN	enviadas	6	{'Gender': 'Fem', 'Number': 'Plur', 'VerbForm': 'Part', 'lemma': 'enviar,enviado'}	VERB	-1	[]	{'sent_id': '756', 'text': 'O governo alega que não foram enviadas tropas .', 'treebank': 'UD_Portuguese-CINTIL/pt_cintil-ud-train.conllu'}	enviados	FEM -> MASC	O governo alega que não foram	O governo alega que não foram enviados tropas .	[]	[]	0	0	0	False	False	False	0.0002282152761168	SP-G	por	FEM	MASC	VS	ptcp	~
É em o procedimento de emulsionamento que está concentrada a maioria de os conhecimentos empíricos, apesar de haver vários estudos em o sentido de entender a sua importância em a estabilização de emulsões.	concentrada	8	está	7.0	maioria	10	{'Gender': 'Fem', 'Number': 'Sing', 'lemma': 'maioria'}	NOUN	concentrada	8	{'Gender': 'Fem', 'Number': 'Sing', 'VerbForm': 'Part', 'lemma': 'concentrar'}	VERB	-2	[]	{'text': 'É no procedimento de emulsionamento que está concentrada a maioria dos conhecimentos empíricos, apesar de haver vários estudos no sentido de entender a sua importância na estabilização de emulsões.', 'sent_id': '202-20140404-MONOGRAFIA_0-58', 'treebank': 'UD_Portuguese-PetroGold/pt_petrogold-ud-train.conllu'}	concentrado	FEM -> MASC	É em o procedimento de emulsionamento que está	É em o procedimento de emulsionamento que está concentrado a maioria de os conhecimentos empíricos, apesar de haver vários estudos em o sentido de entender a sua importância em a estabilização de emulsões.	[]	[]	0	0	0	False	False	False	2.623164093297233e-05	SP-G	por	FEM	MASC	VS	ptcp	~
O presidente e outros dois membros não participaram em_ a votação e foi assinalada ainda uma abstenção .	assinalada	13	foi	12.0	abstenção	16	{'Gender': 'Fem', 'Number': 'Sing', 'lemma': 'abstenção'}	NOUN	assinalada	13	{'Gender': 'Fem', 'Number': 'Sing', 'VerbForm': 'Part', 'lemma': 'assinalar,assinalado'}	VERB	-3	[]	{'sent_id': '9432', 'text': 'O presidente e outros dois membros não participaram na votação e foi assinalada ainda uma abstenção .', 'treebank': 'UD_Portuguese-CINTIL/pt_cintil-ud-train.conllu'}	assinalado	FEM -> MASC	O presidente e outros dois membros não participaram em_ a votação e foi	O presidente e outros dois membros não participaram em_ a votação e foi assinalado ainda uma abstenção .	[]	[]	0	0	0	False	False	False	0.000142634547573	SP-G	por	FEM	MASC	VS	ptcp	~
É , por estes dias , inaugurada a nova sede de_ a Associação de_ os Arquitectos Portugueses .	inaugurada	6	É	0.0	sede	9	{'Gender': 'Fem', 'Number': 'Sing', 'lemma': 'sede'}	NOUN	inaugurada	6	{'Gender': 'Fem', 'Number': 'Sing', 'VerbForm': 'Part', 'lemma': 'inaugurar,inaugurado'}	VERB	-3	[{'id': 8, 'form': 'a', 'lemma': 'a', 'upos': 'DET', 'xpos': 'DA', 'feats': {'Definite': 'Def', 'Gender': 'Fem', 'Number': 'Sing', 'PronType': 'Art'}, 'head': 10, 'deprel': 'det', 'deps': None, 'misc': None}]	{'sent_id': '32152', 'text': 'É , por estes dias , inaugurada a nova sede da Associação dos Arquitectos Portugueses .', 'treebank': 'UD_Portuguese-CINTIL/pt_cintil-ud-dev.conllu'}	inaugurado	FEM -> MASC	É , por estes dias ,	É , por estes dias , inaugurado a nova sede de_ a Associação de_ os Arquitectos Portugueses .	[{'id': 8, 'form': 'a', 'lemma': 'a', 'upos': 'DET', 'xpos': 'DA', 'feats': {'Definite': 'Def', 'Gender': 'Fem', 'Number': 'Sing', 'PronType': 'Art'}, 'head': 10, 'deprel': 'det', 'deps': None, 'misc': None}]	[]	1	1	0	True	True	False	0.0007562814828236	SP-G	por	FEM	MASC	VS	ptcp	~
Em_ os últimos anos foram implantadas algumas indústrias , sem grandes resultados .	implantadas	5	foram	4.0	indústrias	7	{'Gender': 'Fem', 'Number': 'Plur', 'lemma': 'indústria'}	NOUN	implantadas	5	{'Gender': 'Fem', 'Number': 'Plur', 'VerbForm': 'Part', 'lemma': 'implantar,implantado'}	VERB	-2	[]	{'sent_id': '16798', 'text': 'Nos últimos anos foram implantadas algumas indústrias , sem grandes resultados .', 'treebank': 'UD_Portuguese-CINTIL/pt_cintil-ud-train.conllu'}	implantados	FEM -> MASC	Em_ os últimos anos foram	Em_ os últimos anos foram implantados algumas indústrias , sem grandes resultados .	[]	[]	0	0	0	False	False	False	2.623164093297233e-05	SP-G	por	FEM	MASC	VS	ptcp	~
Assim estava distribuída a geografia de_ o Arcádia .	distribuída	2	estava	1.0	geografia	4	{'Gender': 'Fem', 'Number': 'Sing', 'lemma': 'geografia'}	NOUN	distribuída	2	{'Gender': 'Fem', 'Number': 'Sing', 'VerbForm': 'Part', 'lemma': 'distribuir,distribuído'}	VERB	-2	[]	{'sent_id': '23240', 'text': 'Assim estava distribuída a geografia do Arcádia .', 'treebank': 'UD_Portuguese-CINTIL/pt_cintil-ud-train.conllu'}	distribuído	FEM -> MASC	Assim estava	Assim estava distribuído a geografia de_ o Arcádia .	[]	[]	0	0	0	False	False	False	2.623164093297233e-05	SP-G	por	FEM	MASC	VS	ptcp	~
Custará cerca de 100 mil contos , serão produzidas apenas 100 unidades por ano , mas já estão sinalizadas encomendas para cinco anos !	produzidas	8	serão	7.0	unidades	11	{'Gender': 'Fem', 'Number': 'Plur', 'lemma': 'unidade'}	NOUN	produzidas	8	{'Gender': 'Fem', 'Number': 'Plur', 'VerbForm': 'Part', 'lemma': 'produzir,produzido'}	VERB	-3	[]	{'sent_id': '12960', 'text': 'Custará cerca de 100 mil contos , serão produzidas apenas 100 unidades por ano , mas já estão sinalizadas encomendas para cinco anos !', 'treebank': 'UD_Portuguese-CINTIL/pt_cintil-ud-train.conllu'}	produzidos	FEM -> MASC	Custará cerca de 100 mil contos , serão	Custará cerca de 100 mil contos , serão produzidos apenas 100 unidades por ano , mas já estão sinalizadas encomendas para cinco anos !	[]	[]	0	0	0	False	False	False	7.131727378651856e-05	SP-G	por	FEM	MASC	VS	ptcp	~
Em_ a Grã-Bretanha são mortas , anualmente , cerca de 70 crianças .	mortas	4	são	3.0	crianças	11	{'Gender': 'Fem', 'Number': 'Plur', 'lemma': 'criança'}	NOUN	mortas	4	{'Gender': 'Fem', 'Number': 'Plur', 'VerbForm': 'Part', 'lemma': 'matar,morto'}	VERB	-7	[]	{'sent_id': '2508', 'text': 'Na Grã-Bretanha são mortas , anualmente , cerca de 70 crianças .', 'treebank': 'UD_Portuguese-CINTIL/pt_cintil-ud-train.conllu'}	mortos	FEM -> MASC	Em_ a Grã-Bretanha são	Em_ a Grã-Bretanha são mortos , anualmente , cerca de 70 crianças .	[]	[]	0	0	0	False	False	False	0.0011410763805842	SP-G	por	FEM	MASC	VS	ptcp	~
Além de_ isso , está prevista a sua extensão por dois períodos de dois anos .	prevista	5	está	4.0	extensão	8	{'Gender': 'Fem', 'Number': 'Sing', 'lemma': 'extensão'}	NOUN	prevista	5	{'Gender': 'Fem', 'Number': 'Sing', 'VerbForm': 'Part', 'lemma': 'prever,previsto'}	VERB	-3	[{'id': 7, 'form': 'a', 'lemma': 'a', 'upos': 'DET', 'xpos': 'DA', 'feats': {'Definite': 'Def', 'Gender': 'Fem', 'Number': 'Sing', 'PronType': 'Art'}, 'head': 9, 'deprel': 'det', 'deps': None, 'misc': None}]	{'sent_id': '19941', 'text': 'Além disso , está prevista a sua extensão por dois períodos de dois anos .', 'treebank': 'UD_Portuguese-CINTIL/pt_cintil-ud-train.conllu'}	previsto	FEM -> MASC	Além de_ isso , está	Além de_ isso , está previsto a sua extensão por dois períodos de dois anos .	[{'id': 7, 'form': 'a', 'lemma': 'a', 'upos': 'DET', 'xpos': 'DA', 'feats': {'Definite': 'Def', 'Gender': 'Fem', 'Number': 'Sing', 'PronType': 'Art'}, 'head': 9, 'deprel': 'det', 'deps': None, 'misc': None}]	[]	1	1	0	True	True	False	0.0006617462974706	SP-G	por	FEM	MASC	VS	ptcp	~
Foi ontem inaugurada a primeira fase de_ o Terminal Multipurpose de Sines .	inaugurada	2	Foi	0.0	fase	5	{'Gender': 'Fem', 'Number': 'Sing', 'lemma': 'fase'}	NOUN	inaugurada	2	{'Gender': 'Fem', 'Number': 'Sing', 'VerbForm': 'Part', 'lemma': 'inaugurar,inaugurado'}	VERB	-3	[{'id': 4, 'form': 'a', 'lemma': 'a', 'upos': 'DET', 'xpos': 'DA', 'feats': {'Definite': 'Def', 'Gender': 'Fem', 'Number': 'Sing', 'PronType': 'Art'}, 'head': 6, 'deprel': 'det', 'deps': None, 'misc': None}]	{'sent_id': '29608', 'text': 'Foi ontem inaugurada a primeira fase do Terminal Multipurpose de Sines .', 'treebank': 'UD_Portuguese-CINTIL/pt_cintil-ud-train.conllu'}	inaugurado	FEM -> MASC	Foi ontem	Foi ontem inaugurado a primeira fase de_ o Terminal Multipurpose de Sines .	[{'id': 4, 'form': 'a', 'lemma': 'a', 'upos': 'DET', 'xpos': 'DA', 'feats': {'Definite': 'Def', 'Gender': 'Fem', 'Number': 'Sing', 'PronType': 'Art'}, 'head': 6, 'deprel': 'det', 'deps': None, 'misc': None}]	[]	1	1	0	True	True	False	0.0003781407414118	SP-G	por	FEM	MASC	VS	ptcp	~
A partir de Fevereiro estará prevista a sua substituição por Honorilton Gonçalves a_ a frente de_ a IURD em_ o Brasil .	prevista	5	estará	4.0	substituição	8	{'Gender': 'Fem', 'Number': 'Sing', 'lemma': 'substituição'}	NOUN	prevista	5	{'Gender': 'Fem', 'Number': 'Sing', 'VerbForm': 'Part', 'lemma': 'prever,previsto'}	VERB	-3	[{'id': 7, 'form': 'a', 'lemma': 'a', 'upos': 'DET', 'xpos': 'DA', 'feats': {'Definite': 'Def', 'Gender': 'Fem', 'Number': 'Sing', 'PronType': 'Art'}, 'head': 9, 'deprel': 'det', 'deps': None, 'misc': None}]	{'sent_id': '16763', 'text': 'A partir de Fevereiro estará prevista a sua substituição por Honorilton Gonçalves à frente da IURD no Brasil .', 'treebank': 'UD_Portuguese-CINTIL/pt_cintil-ud-train.conllu'}	previsto	FEM -> MASC	A partir de Fevereiro estará	A partir de Fevereiro estará previsto a sua substituição por Honorilton Gonçalves a_ a frente de_ a IURD em_ o Brasil .	[{'id': 7, 'form': 'a', 'lemma': 'a', 'upos': 'DET', 'xpos': 'DA', 'feats': {'Definite': 'Def', 'Gender': 'Fem', 'Number': 'Sing', 'PronType': 'Art'}, 'head': 9, 'deprel': 'det', 'deps': None, 'misc': None}]	[]	1	1	0	True	True	False	0.0003308731487353	SP-G	por	FEM	MASC	VS	ptcp	~
Ainda não foram marcadas datas para Texas , Ohio e Kansas .	marcadas	3	foram	2.0	datas	4	{'Gender': 'Fem', 'Number': 'Plur', 'lemma': 'data'}	NOUN	marcadas	3	{'Gender': 'Fem', 'Number': 'Plur', 'VerbForm': 'Part', 'lemma': 'marcar,marcado'}	VERB	-1	[]	{'sent_id': '33858', 'text': 'Ainda não foram marcadas datas para Texas , Ohio e Kansas .', 'treebank': 'UD_Portuguese-CINTIL/pt_cintil-ud-dev.conllu'}	marcados	FEM -> MASC	Ainda não foram	Ainda não foram marcados datas para Texas , Ohio e Kansas .	[]	[]	0	0	0	False	False	False	0.0002282152761168	SP-G	por	FEM	MASC	VS	ptcp	~
Também hoje é inaugurada a nova pista sintética de_ o Estádio Universitário de Lisboa , com a final de_ o torneio Olímpico Jovem , novo nome de_ o ex-DN-Jovem .	inaugurada	3	é	2.0	pista	6	{'Gender': 'Fem', 'Number': 'Sing', 'lemma': 'pista'}	NOUN	inaugurada	3	{'Gender': 'Fem', 'Number': 'Sing', 'VerbForm': 'Part', 'lemma': 'inaugurar,inaugurado'}	VERB	-3	[{'id': 5, 'form': 'a', 'lemma': 'a', 'upos': 'DET', 'xpos': 'DA', 'feats': {'Definite': 'Def', 'Gender': 'Fem', 'Number': 'Sing', 'PronType': 'Art'}, 'head': 7, 'deprel': 'det', 'deps': None, 'misc': None}]	{'sent_id': '7935', 'text': 'Também hoje é inaugurada a nova pista sintética do Estádio Universitário de Lisboa , com a final do torneio Olímpico Jovem , novo nome do ex-DN-Jovem .', 'treebank': 'UD_Portuguese-CINTIL/pt_cintil-ud-train.conllu'}	inaugurado	FEM -> MASC	Também hoje é	Também hoje é inaugurado a nova pista sintética de_ o Estádio Universitário de Lisboa , com a final de_ o torneio Olímpico Jovem , novo nome de_ o ex-DN-Jovem .	[{'id': 5, 'form': 'a', 'lemma': 'a', 'upos': 'DET', 'xpos': 'DA', 'feats': {'Definite': 'Def', 'Gender': 'Fem', 'Number': 'Sing', 'PronType': 'Art'}, 'head': 7, 'deprel': 'det', 'deps': None, 'misc': None}]	[]	1	1	0	True	True	False	0.0007562814828236	SP-G	por	FEM	MASC	VS	ptcp	~
Também foi afectada a marcha de_ a maioria de_ os regionais e interregionais .	afectada	2	foi	1.0	marcha	4	{'Gender': 'Fem', 'Number': 'Sing', 'lemma': 'marcha'}	NOUN	afectada	2	{'Gender': 'Fem', 'Number': 'Sing', 'VerbForm': 'Part', 'lemma': 'afectar,afectado'}	VERB	-2	[]	{'sent_id': '12374', 'text': 'Também foi afectada a marcha da maioria dos regionais e interregionais .', 'treebank': 'UD_Portuguese-CINTIL/pt_cintil-ud-train.conllu'}	afectado	FEM -> MASC	Também foi	Também foi afectado a marcha de_ a maioria de_ os regionais e interregionais .	[]	[]	0	0	0	False	False	False	2.623164093297233e-05	SP-G	por	FEM	MASC	VS	ptcp	~
"Agora , foram levantadas várias questões . """	levantadas	3	foram	2.0	questões	5	{'Gender': 'Fem', 'Number': 'Plur', 'lemma': 'questão'}	NOUN	levantadas	3	{'Gender': 'Fem', 'Number': 'Plur', 'VerbForm': 'Part', 'lemma': 'levantar,levantado'}	VERB	-2	[]	"{'sent_id': '33392', 'text': 'Agora , foram levantadas várias questões . ""', 'treebank': 'UD_Portuguese-CINTIL/pt_cintil-ud-dev.conllu'}"	levantados	FEM -> MASC	Agora , foram	"Agora , foram levantados várias questões . """	[]	[]	0	0	0	False	False	False	2.623164093297233e-05	SP-G	por	FEM	MASC	VS	ptcp	~
Caiu o carmo e a trindade : estava ' descoberta ' a face separatista de Mota Amaral , consolidada por_ o facto de_ o então presidente de_ o governo regional nunca ter renegado o passado .	descoberta	9	estava	7.0	face	12	{'Gender': 'Fem', 'Number': 'Sing', 'lemma': 'face'}	NOUN	descoberta	9	{'Gender': 'Fem', 'Number': 'Sing', 'VerbForm': 'Part', 'lemma': 'descobrir,descoberto'}	VERB	-3	[]	"{'sent_id': '38176', 'text': ""Caiu o carmo e a trindade : estava ' descoberta ' a face separatista de Mota Amaral , consolidada pelo facto do então presidente do governo regional nunca ter renegado o passado ."", 'treebank': 'UD_Portuguese-CINTIL/pt_cintil-ud-test.conllu'}"	descoberto	FEM -> MASC	Caiu o carmo e a trindade : estava '	Caiu o carmo e a trindade : estava ' descoberto ' a face separatista de Mota Amaral , consolidada por_ o facto de_ o então presidente de_ o governo regional nunca ter renegado o passado .	[]	[]	0	0	0	False	False	False	0.000142634547573	SP-G	por	FEM	MASC	VS	ptcp	~
Foi apenas e tão - somente tirada uma sujeira --- devido a a grande visibilidade --- de uma Casa onde há todo tipo de falcatrua.	tirada	6	Foi	0.0	sujeira	8	{'Gender': 'Fem', 'Number': 'Sing', 'lemma': 'sujeira'}	NOUN	tirada	6	{'Gender': 'Fem', 'Number': 'Sing', 'VerbForm': 'Part', 'lemma': 'tirar'}	VERB	-2	[]	{'text': 'Foi apenas e tão - somente tirada uma sujeira --- devido à grande visibilidade --- duma Casa onde há todo tipo de falcatrua.', 'sent_id': 'train-s2329', 'generator': 'UDPipe 2, https://lindat.mff.cuni.cz/services/udpipe', 'udpipe_model': 'portuguese-bosque-ud-2.12-230717', 'treebank': 'UD_Portuguese-GSD/pt_gsd-ud-train.conllu'}	tirado	FEM -> MASC	Foi apenas e tão - somente	Foi apenas e tão - somente tirado uma sujeira --- devido a a grande visibilidade --- de uma Casa onde há todo tipo de falcatrua.	[]	[]	0	0	0	False	False	False	2.623164093297233e-05	SP-G	por	FEM	MASC	VS	ptcp	~
Custará cerca de 100 mil contos , serão produzidas apenas 100 unidades por ano , mas já estão sinalizadas encomendas para cinco anos !	sinalizadas	18	estão	17.0	encomendas	19	{'Gender': 'Fem', 'Number': 'Plur', 'lemma': 'encomendo'}	NOUN	sinalizadas	18	{'Gender': 'Fem', 'Number': 'Plur', 'VerbForm': 'Part', 'lemma': 'sinalizar,sinalizado'}	VERB	-1	[]	{'sent_id': '12960', 'text': 'Custará cerca de 100 mil contos , serão produzidas apenas 100 unidades por ano , mas já estão sinalizadas encomendas para cinco anos !', 'treebank': 'UD_Portuguese-CINTIL/pt_cintil-ud-train.conllu'}	sinalizados	FEM -> MASC	Custará cerca de 100 mil contos , serão produzidas apenas 100 unidades por ano , mas já estão	Custará cerca de 100 mil contos , serão produzidas apenas 100 unidades por ano , mas já estão sinalizados encomendas para cinco anos !	[]	[]	0	0	0	False	False	False	0.0001141076380584	SP-G	por	FEM	MASC	VS	ptcp	~
Em_ o âmbito de_ a Convenção de Lomé IV , será pedida ajuda para o efeito .	pedida	11	será	10.0	ajuda	12	{'Gender': 'Fem', 'Number': 'Sing', 'lemma': 'ajuda'}	NOUN	pedida	11	{'Gender': 'Fem', 'Number': 'Sing', 'VerbForm': 'Part', 'lemma': 'pedir,pedido'}	VERB	-1	[]	{'sent_id': '19684', 'text': 'No âmbito da Convenção de Lomé IV , será pedida ajuda para o efeito .', 'treebank': 'UD_Portuguese-CINTIL/pt_cintil-ud-train.conllu'}	pedido	FEM -> MASC	Em_ o âmbito de_ a Convenção de Lomé IV , será	Em_ o âmbito de_ a Convenção de Lomé IV , será pedido ajuda para o efeito .	[]	[]	0	0	0	False	False	False	5.705381902921485e-05	SP-G	por	FEM	MASC	VS	ptcp	~
Ainda não se sabe quando será levantada essa limitação .	levantada	6	será	5.0	limitação	8	{'Gender': 'Fem', 'Number': 'Sing', 'lemma': 'limitação'}	NOUN	levantada	6	{'Gender': 'Fem', 'Number': 'Sing', 'VerbForm': 'Part', 'lemma': 'levantar,levantado'}	VERB	-2	[]	{'sent_id': '33551', 'text': 'Ainda não se sabe quando será levantada essa limitação .', 'treebank': 'UD_Portuguese-CINTIL/pt_cintil-ud-dev.conllu'}	levantado	FEM -> MASC	Ainda não se sabe quando será	Ainda não se sabe quando será levantado essa limitação .	[]	[]	0	0	0	False	False	False	2.623164093297233e-05	SP-G	por	FEM	MASC	VS	ptcp	~
Carlos Gomes lerá poemas de Wang Hai Yuan e serão exibidas imagens de_ a China captadas por Nuno Mendonça .	exibidas	10	serão	9.0	imagens	11	{'Gender': 'Fem', 'Number': 'Plur', 'lemma': 'imagem'}	NOUN	exibidas	10	{'Gender': 'Fem', 'Number': 'Plur', 'VerbForm': 'Part', 'lemma': 'exibir,exibido'}	VERB	-1	[]	{'sent_id': '13765', 'text': 'Carlos Gomes lerá poemas de Wang Hai Yuan e serão exibidas imagens da China captadas por Nuno Mendonça .', 'treebank': 'UD_Portuguese-CINTIL/pt_cintil-ud-train.conllu'}	exibidos	FEM -> MASC	Carlos Gomes lerá poemas de Wang Hai Yuan e serão	Carlos Gomes lerá poemas de Wang Hai Yuan e serão exibidos imagens de_ a China captadas por Nuno Mendonça .	[]	[]	0	0	0	False	False	False	0.0002282152761168	SP-G	por	FEM	MASC	VS	ptcp	~
Em seguida foram disparadas várias salvas de canhão sobre o rio Neva .	disparadas	3	foram	2.0	salvas	5	{'Gender': 'Fem', 'Number': 'Plur', 'lemma': 'salva'}	NOUN	disparadas	3	{'Gender': 'Fem', 'Number': 'Plur', 'VerbForm': 'Part', 'lemma': 'disparar,disparado'}	VERB	-2	[]	{'sent_id': '4075', 'text': 'Em seguida foram disparadas várias salvas de canhão sobre o rio Neva .', 'treebank': 'UD_Portuguese-CINTIL/pt_cintil-ud-train.conllu'}	disparados	FEM -> MASC	Em seguida foram	Em seguida foram disparados várias salvas de canhão sobre o rio Neva .	[]	[]	0	0	0	False	False	False	2.623164093297233e-05	SP-G	por	FEM	MASC	VS	ptcp	~
Não foram fornecidas informações sobre o balanço de_ estes confrontos .	fornecidas	2	foram	1.0	informações	3	{'Gender': 'Fem', 'Number': 'Plur', 'lemma': 'informação'}	NOUN	fornecidas	2	{'Gender': 'Fem', 'Number': 'Plur', 'VerbForm': 'Part', 'lemma': 'fornecer,fornecido'}	VERB	-1	[]	{'sent_id': '2614', 'text': 'Não foram fornecidas informações sobre o balanço destes confrontos .', 'treebank': 'UD_Portuguese-CINTIL/pt_cintil-ud-train.conllu'}	fornecidos	FEM -> MASC	Não foram	Não foram fornecidos informações sobre o balanço de_ estes confrontos .	[]	[]	0	0	0	False	False	False	0.0001141076380584	SP-G	por	FEM	MASC	VS	ptcp	~
em_ outro ponto , a acusação afirma que em_ um saco foi encontrada uma pistola entregue a Susana Poças por Arias Curto .	encontrada	12	foi	11.0	pistola	14	{'Gender': 'Fem', 'Number': 'Sing', 'lemma': 'pistola'}	NOUN	encontrada	12	{'Gender': 'Fem', 'Number': 'Sing', 'VerbForm': 'Part', 'lemma': 'encontrar,encontrado'}	VERB	-2	[]	{'sent_id': '22586', 'text': 'noutro ponto , a acusação afirma que num saco foi encontrada uma pistola entregue a Susana Poças por Arias Curto .', 'treebank': 'UD_Portuguese-CINTIL/pt_cintil-ud-train.conllu'}	encontrado	FEM -> MASC	em_ outro ponto , a acusação afirma que em_ um saco foi	em_ outro ponto , a acusação afirma que em_ um saco foi encontrado uma pistola entregue a Susana Poças por Arias Curto .	[]	[]	0	0	0	False	False	False	1.3115820466486167e-05	SP-G	por	FEM	MASC	VS	ptcp	~
Até a_ o momento , não foi obtida resposta .	obtida	7	foi	6.0	resposta	8	{'Gender': 'Fem', 'Number': 'Sing', 'lemma': 'resposta'}	NOUN	obtida	7	{'Gender': 'Fem', 'Number': 'Sing', 'VerbForm': 'Part', 'lemma': 'obter,obtido'}	VERB	-1	[]	{'sent_id': '23653', 'text': 'Até ao momento , não foi obtida resposta .', 'treebank': 'UD_Portuguese-CINTIL/pt_cintil-ud-train.conllu'}	obtido	FEM -> MASC	Até a_ o momento , não foi	Até a_ o momento , não foi obtido resposta .	[]	[]	0	0	0	False	False	False	0.0002282152761168	SP-G	por	FEM	MASC	VS	ptcp	~
Para o PCP , não está encerrada a questão de_ os debates televisivos .	encerrada	6	está	5.0	questão	8	{'Gender': 'Fem', 'Number': 'Sing', 'lemma': 'questão'}	NOUN	encerrada	6	{'Gender': 'Fem', 'Number': 'Sing', 'VerbForm': 'Part', 'lemma': 'encerrar,encerrado'}	VERB	-2	[]	{'sent_id': '21013', 'text': 'Para o PCP , não está encerrada a questão dos debates televisivos .', 'treebank': 'UD_Portuguese-CINTIL/pt_cintil-ud-train.conllu'}	encerrado	FEM -> MASC	Para o PCP , não está	Para o PCP , não está encerrado a questão de_ os debates televisivos .	[]	[]	0	0	0	False	False	False	1.3115820466486167e-05	SP-G	por	FEM	MASC	VS	ptcp	~
É ainda solicitada a participação de todos em_ o abaixo-assinado .	solicitada	2	É	0.0	participação	4	{'Gender': 'Fem', 'Number': 'Sing', 'lemma': 'participação'}	NOUN	solicitada	2	{'Gender': 'Fem', 'Number': 'Sing', 'VerbForm': 'Part', 'lemma': 'solicitar,solicitado'}	VERB	-2	[]	{'sent_id': '31339', 'text': 'É ainda solicitada a participação de todos no abaixo-assinado .', 'treebank': 'UD_Portuguese-CINTIL/pt_cintil-ud-dev.conllu'}	solicitado	FEM -> MASC	É ainda	É ainda solicitado a participação de todos em_ o abaixo-assinado .	[]	[]	0	0	0	False	False	False	4.371940155495389e-06	SP-G	por	FEM	MASC	VS	ptcp	~
Por outro lado , a Associação de Estudantes de_ aquela faculdade diz que a greve só terminará quando forem satisfeitas três condições .	satisfeitas	19	forem	18.0	condições	21	{'Gender': 'Fem', 'Number': 'Plur', 'lemma': 'condição'}	NOUN	satisfeitas	19	{'Gender': 'Fem', 'Number': 'Plur', 'VerbForm': 'Part', 'lemma': 'satisfazer,satisfeito'}	VERB	-2	[]	{'sent_id': '20865', 'text': 'Por outro lado , a Associação de Estudantes daquela faculdade diz que a greve só terminará quando forem satisfeitas três condições .', 'treebank': 'UD_Portuguese-CINTIL/pt_cintil-ud-train.conllu'}	satisfeitos	FEM -> MASC	Por outro lado , a Associação de Estudantes de_ aquela faculdade diz que a greve só terminará quando forem	Por outro lado , a Associação de Estudantes de_ aquela faculdade diz que a greve só terminará quando forem satisfeitos três condições .	[]	[]	0	0	0	False	False	False	1.3115820466486167e-05	SP-G	por	FEM	MASC	VS	ptcp	~
Aí , fica registada uma compressão .	registada	3			compressão	5	{'Gender': 'Fem', 'Number': 'Sing', 'lemma': 'compressão'}	NOUN	registada	3	{'Gender': 'Fem', 'Number': 'Sing', 'VerbForm': 'Part', 'lemma': 'registar,registado'}	VERB	-2	[]	{'sent_id': '23476', 'text': 'Aí , fica registada uma compressão .', 'treebank': 'UD_Portuguese-CINTIL/pt_cintil-ud-train.conllu'}	registado	FEM -> MASC	Aí , fica	Aí , fica registado uma compressão .	[]	[]	0	0	0	False	False	False	2.623164093297233e-05	SP-G	por	FEM	MASC	VS	ptcp	~
