sen	verb	verb_idx	cop	cop_idx	child	child_idx	child_features	child_upos	head	head_idx	head_features	head_upos	distance	attractors	metadata	swap_head	feature_vals	prefix	wrong_sen	congruent_attractors	incongruent_attractors	num_attractors	num_congruent_attractors	num_incongruent_attractors	has_attractors	only_has_congruent_attractors	only_has_incongruent_attractors	sample_weight	phenomenon	lang	grammatical_feature	ungrammatical_feature	wo	inflect_item	agreement_certainty
Типо, давай я тебе хотя бы проституток красивых вызову))	вызову	9			я	3	{'Case': 'Nom', 'Number': 'Sing', 'Person': '1', 'PronType': 'Prs', 'lemma': 'я'}	PRON	вызову	9	{'Aspect': 'Perf', 'Mood': 'Ind', 'Number': 'Sing', 'Person': '1', 'Tense': 'Fut', 'VerbForm': 'Fin', 'Voice': 'Act', 'lemma': 'вызвать'}	VERB	6	[{'id': 5, 'form': 'тебе', 'lemma': 'ты', 'upos': 'PRON', 'xpos': None, 'feats': {'Case': 'Dat', 'Number': 'Sing', 'Person': '2', 'PronType': 'Prs'}, 'head': 10, 'deprel': 'iobj', 'deps': None, 'misc': None}]	{'newdoc_id': 'https://otvet.mail.ru/question/222210166', 'title': 'Пришли домой, застали мужа с бабой. Как должна выглядеть баба, что бы вы сказали: дорогой, как такую то то можно?', 'author': 'Шарманщик', 'newpar': None, 'sent_id': 'otvet.mail.ru-question-222210166-1', 'genre': 'QA-love-question', 'text': 'Типо, давай я тебе хотя бы проституток красивых вызову))', 'treebank': 'UD_Russian-Taiga/ru_taiga-ud-train.conllu'}	вызовет	1 -> 3	Типо, давай я тебе хотя бы проституток красивых	Типо, давай я тебе хотя бы проституток красивых вызовет))	[]	[{'id': 5, 'form': 'тебе', 'lemma': 'ты', 'upos': 'PRON', 'xpos': None, 'feats': {'Case': 'Dat', 'Number': 'Sing', 'Person': '2', 'PronType': 'Prs'}, 'head': 10, 'deprel': 'iobj', 'deps': None, 'misc': None}]	1	0	1	True	False	True	0.0083905912347647	SV-P	rus	1	3	SV	verb	+
Мы их быстро отсекаем, как и всех, кто хочет идти к больным с миссией, а не с желанием поддержать и служить пациенту.	отсекаем	3			Мы	0	{'Case': 'Nom', 'Number': 'Plur', 'Person': '1', 'PronType': 'Prs', 'lemma': 'мы'}	PRON	отсекаем	3	{'Aspect': 'Imp', 'Mood': 'Ind', 'Number': 'Plur', 'Person': '1', 'Tense': 'Pres', 'VerbForm': 'Fin', 'Voice': 'Act', 'lemma': 'отсекать'}	VERB	3	[{'id': 2, 'form': 'их', 'lemma': 'они', 'upos': 'PRON', 'xpos': None, 'feats': {'Case': 'Acc', 'Number': 'Plur', 'Person': '3', 'PronType': 'Prs'}, 'head': 4, 'deprel': 'obj', 'deps': [('obj', 4)], 'misc': None}]	{'sent_id': '2013Pravo_na_dukhovnuyu_pomoshch.xml_18', 'text': 'Мы их быстро отсекаем, как и всех, кто хочет идти к больным с миссией, а не с желанием поддержать и служить пациенту.', 'treebank': 'UD_Russian-SynTagRus/ru_syntagrus-ud-train.conllu'}	отсекают	1 -> 3	Мы их быстро	Мы их быстро отсекают, как и всех, кто хочет идти к больным с миссией, а не с желанием поддержать и служить пациенту.	[]	[{'id': 2, 'form': 'их', 'lemma': 'они', 'upos': 'PRON', 'xpos': None, 'feats': {'Case': 'Acc', 'Number': 'Plur', 'Person': '3', 'PronType': 'Prs'}, 'head': 4, 'deprel': 'obj', 'deps': [('obj', 4)], 'misc': None}]	1	0	1	True	False	True	0.0025944119377941	SV-P	rus	1	3	SV	verb	+
Они думали, что я им какой-то роман пересказываю.	пересказываю	8			я	4	{'Case': 'Nom', 'Number': 'Sing', 'Person': '1', 'PronType': 'Prs', 'lemma': 'я'}	PRON	пересказываю	8	{'Aspect': 'Imp', 'Mood': 'Ind', 'Number': 'Sing', 'Person': '1', 'Tense': 'Pres', 'VerbForm': 'Fin', 'Voice': 'Act', 'lemma': 'пересказывать'}	VERB	4	[{'id': 6, 'form': 'им', 'lemma': 'они', 'upos': 'PRON', 'xpos': None, 'feats': {'Case': 'Dat', 'Number': 'Plur', 'Person': '3', 'PronType': 'Prs'}, 'head': 9, 'deprel': 'iobj', 'deps': [('iobj', 9)], 'misc': None}]	{'sent_id': '2011Mariam_Petrosyan.xml_116', 'text': 'Они думали, что я им какой-то роман пересказываю.', 'treebank': 'UD_Russian-SynTagRus/ru_syntagrus-ud-train.conllu'}	пересказывает	1 -> 3	Они думали, что я им какой-то роман	Они думали, что я им какой-то роман пересказывает.	[]	[{'id': 6, 'form': 'им', 'lemma': 'они', 'upos': 'PRON', 'xpos': None, 'feats': {'Case': 'Dat', 'Number': 'Plur', 'Person': '3', 'PronType': 'Prs'}, 'head': 9, 'deprel': 'iobj', 'deps': [('iobj', 9)], 'misc': None}]	1	0	1	True	False	True	0.001884842958534	SV-P	rus	1	3	SV	verb	+
Она писала, что я ей нравлюсь, но как друг, потом она мне написала, что я ей тоже нравлюсь, но со мной она быть не может и не знает почему.	нравлюсь	21			я	18	{'Case': 'Nom', 'Number': 'Sing', 'Person': '1', 'PronType': 'Prs', 'lemma': 'я'}	PRON	нравлюсь	21	{'Aspect': 'Imp', 'Mood': 'Ind', 'Number': 'Sing', 'Person': '1', 'Tense': 'Pres', 'VerbForm': 'Fin', 'Voice': 'Mid', 'lemma': 'нравиться'}	VERB	3	[{'id': 20, 'form': 'ей', 'lemma': 'она', 'upos': 'PRON', 'xpos': None, 'feats': {'Case': 'Dat', 'Gender': 'Fem', 'Number': 'Sing', 'Person': '3', 'PronType': 'Prs'}, 'head': 22, 'deprel': 'iobj', 'deps': None, 'misc': None}]	{'sent_id': 'otvet.mail.ru-question-222206840-3', 'genre': 'QA-love-question', 'text': 'Она писала, что я ей нравлюсь, но как друг, потом она мне написала, что я ей тоже нравлюсь, но со мной она быть не может и не знает почему.', 'treebank': 'UD_Russian-Taiga/ru_taiga-ud-train.conllu'}	нравится	1 -> 3	Она писала, что я ей нравлюсь, но как друг, потом она мне написала, что я ей тоже	Она писала, что я ей нравлюсь, но как друг, потом она мне написала, что я ей тоже нравится, но со мной она быть не может и не знает почему.	[]	[{'id': 20, 'form': 'ей', 'lemma': 'она', 'upos': 'PRON', 'xpos': None, 'feats': {'Case': 'Dat', 'Gender': 'Fem', 'Number': 'Sing', 'Person': '3', 'PronType': 'Prs'}, 'head': 22, 'deprel': 'iobj', 'deps': None, 'misc': None}]	1	0	1	True	False	True	0.0001358977681701	SV-P	rus	1	3	SV	verb	+
"И что же - ждать, пока мы до него ""дорастем""?"	дорастем	11			мы	7	{'Case': 'Nom', 'Number': 'Plur', 'Person': '1', 'PronType': 'Prs', 'lemma': 'мы'}	PRON	дорастем	11	{'Aspect': 'Perf', 'Mood': 'Ind', 'Number': 'Plur', 'Person': '1', 'Tense': 'Fut', 'VerbForm': 'Fin', 'Voice': 'Act', 'lemma': 'дорасти'}	VERB	4	[{'id': 10, 'form': 'него', 'lemma': 'оно', 'upos': 'PRON', 'xpos': None, 'feats': {'Case': 'Gen', 'Gender': 'Neut', 'Number': 'Sing', 'Person': '3', 'PronType': 'Prs'}, 'head': 12, 'deprel': 'obl', 'deps': [('obl:до:gen', 12)], 'misc': None}]	"{'sent_id': '2012V_konstitutsii_ne_dolzhno_byt_mesta_dlya_vozhdya.xml_126', 'text': 'И что же - ждать, пока мы до него ""дорастем""?', 'treebank': 'UD_Russian-SynTagRus/ru_syntagrus-ud-train.conllu'}"	дорастут	1 -> 3	"И что же - ждать, пока мы до него """	"И что же - ждать, пока мы до него ""дорастут""?"	[]	[{'id': 10, 'form': 'него', 'lemma': 'оно', 'upos': 'PRON', 'xpos': None, 'feats': {'Case': 'Gen', 'Gender': 'Neut', 'Number': 'Sing', 'Person': '3', 'PronType': 'Prs'}, 'head': 12, 'deprel': 'obl', 'deps': [('obl:до:gen', 12)], 'misc': None}]	1	0	1	True	False	True	0.0020337419205762	SV-P	rus	1	3	SV	verb	+
Мы с ним почти не разговариваем, но от общих друзей я знаю, что он замкнулся в себе, начал выпивать и сильно изменился.	разговариваем	5			Мы	0	{'Case': 'Nom', 'Number': 'Plur', 'Person': '1', 'PronType': 'Prs', 'lemma': 'мы'}	PRON	разговариваем	5	{'Aspect': 'Imp', 'Mood': 'Ind', 'Number': 'Plur', 'Person': '1', 'Tense': 'Pres', 'VerbForm': 'Fin', 'Voice': 'Act', 'lemma': 'разговаривать'}	VERB	5	[{'id': 3, 'form': 'ним', 'lemma': 'он', 'upos': 'PRON', 'xpos': None, 'feats': {'Case': 'Ins', 'Gender': 'Masc', 'Number': 'Sing', 'Person': '3', 'PronType': 'Prs'}, 'head': 6, 'deprel': 'obl', 'deps': None, 'misc': None}]	{'sent_id': 'otvet.mail.ru-question-222211193-2', 'genre': 'QA-love-question', 'text': 'Мы с ним почти не разговариваем, но от общих друзей я знаю, что он замкнулся в себе, начал выпивать и сильно изменился.', 'treebank': 'UD_Russian-Taiga/ru_taiga-ud-train.conllu'}	разговаривают	1 -> 3	Мы с ним почти не	Мы с ним почти не разговаривают, но от общих друзей я знаю, что он замкнулся в себе, начал выпивать и сильно изменился.	[]	[{'id': 3, 'form': 'ним', 'lemma': 'он', 'upos': 'PRON', 'xpos': None, 'feats': {'Case': 'Ins', 'Gender': 'Masc', 'Number': 'Sing', 'Person': '3', 'PronType': 'Prs'}, 'head': 6, 'deprel': 'obl', 'deps': None, 'misc': None}]	1	0	1	True	False	True	0.0019990758651119	SV-P	rus	1	3	SV	verb	+
"""Я тебе и так отвечу, не тратя денег на опрос."	отвечу	5			Я	1	{'Case': 'Nom', 'Number': 'Sing', 'Person': '1', 'PronType': 'Prs', 'lemma': 'я'}	PRON	отвечу	5	{'Aspect': 'Perf', 'Mood': 'Ind', 'Number': 'Sing', 'Person': '1', 'Tense': 'Fut', 'VerbForm': 'Fin', 'Voice': 'Act', 'lemma': 'ответить'}	VERB	4	[{'id': 3, 'form': 'тебе', 'lemma': 'ты', 'upos': 'PRON', 'xpos': None, 'feats': {'Case': 'Dat', 'Number': 'Sing', 'Person': '2', 'PronType': 'Prs'}, 'head': 6, 'deprel': 'iobj', 'deps': [('iobj', 6)], 'misc': None}]	"{'sent_id': '2006Misha.xml_77', 'text': '""Я тебе и так отвечу, не тратя денег на опрос.', 'treebank': 'UD_Russian-SynTagRus/ru_syntagrus-ud-train.conllu'}"	ответит	1 -> 3	"""Я тебе и так"	"""Я тебе и так ответит, не тратя денег на опрос."	[]	[{'id': 3, 'form': 'тебе', 'lemma': 'ты', 'upos': 'PRON', 'xpos': None, 'feats': {'Case': 'Dat', 'Number': 'Sing', 'Person': '2', 'PronType': 'Prs'}, 'head': 6, 'deprel': 'iobj', 'deps': [('iobj', 6)], 'misc': None}]	1	0	1	True	False	True	0.0029319779354974	SV-P	rus	1	3	SV	verb	+
Ему на это ответили: скажи спасибо, что мы тебя в штрафбат не посылаем, - и вернули на фронт солдатом.	посылаем	14			мы	9	{'Case': 'Nom', 'Number': 'Plur', 'Person': '1', 'PronType': 'Prs', 'lemma': 'мы'}	PRON	посылаем	14	{'Aspect': 'Imp', 'Mood': 'Ind', 'Number': 'Plur', 'Person': '1', 'Tense': 'Pres', 'VerbForm': 'Fin', 'Voice': 'Act', 'lemma': 'посылать'}	VERB	5	[{'id': 11, 'form': 'тебя', 'lemma': 'ты', 'upos': 'PRON', 'xpos': None, 'feats': {'Case': 'Acc', 'Number': 'Sing', 'Person': '2', 'PronType': 'Prs'}, 'head': 15, 'deprel': 'obj', 'deps': [('obj', 15)], 'misc': None}]	{'sent_id': '2014Vspolokhi-1.xml_452', 'text': 'Ему на это ответили: скажи спасибо, что мы тебя в штрафбат не посылаем, - и вернули на фронт солдатом.', 'treebank': 'UD_Russian-SynTagRus/ru_syntagrus-ud-train.conllu'}	посылают	1 -> 3	Ему на это ответили: скажи спасибо, что мы тебя в штрафбат не	Ему на это ответили: скажи спасибо, что мы тебя в штрафбат не посылают, - и вернули на фронт солдатом.	[]	[{'id': 11, 'form': 'тебя', 'lemma': 'ты', 'upos': 'PRON', 'xpos': None, 'feats': {'Case': 'Acc', 'Number': 'Sing', 'Person': '2', 'PronType': 'Prs'}, 'head': 15, 'deprel': 'obj', 'deps': [('obj', 15)], 'misc': None}]	1	0	1	True	False	True	0.0040674838411525	SV-P	rus	1	3	SV	verb	+
раньше кот Тихон я его как увидел зову тихоня = оставались одни	зову	7			я	3	{'Case': 'Nom', 'Number': 'Sing', 'Person': '1', 'PronType': 'Prs', 'lemma': 'я'}	PRON	зову	7	{'Aspect': 'Imp', 'Mood': 'Ind', 'Number': 'Sing', 'Person': '1', 'Tense': 'Pres', 'VerbForm': 'Fin', 'Voice': 'Act', 'lemma': 'звать'}	VERB	4	[{'id': 5, 'form': 'его', 'lemma': 'он', 'upos': 'PRON', 'xpos': None, 'feats': {'Case': 'Acc', 'Gender': 'Masc', 'Number': 'Sing', 'Person': '3', 'PronType': 'Prs'}, 'head': 8, 'deprel': 'obj', 'deps': None, 'misc': None}]	{'newpar': None, 'sent_id': 'otvet.mail.ru-question-222201257-8', 'genre': 'QA-family-question', 'text': 'раньше кот Тихон я его как увидел зову тихоня = оставались одни', 'treebank': 'UD_Russian-Taiga/ru_taiga-ud-train.conllu'}	зовет	1 -> 3	раньше кот Тихон я его как увидел	раньше кот Тихон я его как увидел зовет тихоня = оставались одни	[]	[{'id': 5, 'form': 'его', 'lemma': 'он', 'upos': 'PRON', 'xpos': None, 'feats': {'Case': 'Acc', 'Gender': 'Masc', 'Number': 'Sing', 'Person': '3', 'PronType': 'Prs'}, 'head': 8, 'deprel': 'obj', 'deps': None, 'misc': None}]	1	0	1	True	False	True	0.001884842958534	SV-P	rus	1	3	SV	verb	+
Я пошел жаловаться отцу на что он мне ответил я с тобой вечером поговорю.	поговорю	13			я	9	{'Case': 'Nom', 'Number': 'Sing', 'Person': '1', 'PronType': 'Prs', 'lemma': 'я'}	PRON	поговорю	13	{'Aspect': 'Perf', 'Mood': 'Ind', 'Number': 'Sing', 'Person': '1', 'Tense': 'Fut', 'VerbForm': 'Fin', 'Voice': 'Act', 'lemma': 'поговорить'}	VERB	4	[{'id': 12, 'form': 'тобой', 'lemma': 'ты', 'upos': 'PRON', 'xpos': None, 'feats': {'Case': 'Ins', 'Number': 'Sing', 'Person': '2', 'PronType': 'Prs'}, 'head': 14, 'deprel': 'obl', 'deps': None, 'misc': None}]	{'sent_id': 'otvet.mail.ru-question-222203419-14', 'genre': 'QA-family-question', 'text': 'Я пошел жаловаться отцу на что он мне ответил я с тобой вечером поговорю.', 'treebank': 'UD_Russian-Taiga/ru_taiga-ud-train.conllu'}	поговорит	1 -> 3	Я пошел жаловаться отцу на что он мне ответил я с тобой вечером	Я пошел жаловаться отцу на что он мне ответил я с тобой вечером поговорит.	[]	[{'id': 12, 'form': 'тобой', 'lemma': 'ты', 'upos': 'PRON', 'xpos': None, 'feats': {'Case': 'Ins', 'Number': 'Sing', 'Person': '2', 'PronType': 'Prs'}, 'head': 14, 'deprel': 'obl', 'deps': None, 'misc': None}]	1	0	1	True	False	True	0.000942421479267	SV-P	rus	1	3	SV	verb	+
"Мне это напоминает анекдот: ""Научитесь прыгать с вышки, а потом мы вам воду нальем в бассейн""."	нальем	16			мы	13	{'Case': 'Nom', 'Number': 'Plur', 'Person': '1', 'PronType': 'Prs', 'lemma': 'мы'}	PRON	нальем	16	{'Aspect': 'Perf', 'Mood': 'Ind', 'Number': 'Plur', 'Person': '1', 'Tense': 'Fut', 'VerbForm': 'Fin', 'Voice': 'Act', 'lemma': 'налить'}	VERB	3	[{'id': 15, 'form': 'вам', 'lemma': 'вы', 'upos': 'PRON', 'xpos': None, 'feats': {'Case': 'Dat', 'Number': 'Plur', 'Person': '2', 'PronType': 'Prs'}, 'head': 17, 'deprel': 'iobj', 'deps': [('iobj', 17)], 'misc': None}]	"{'sent_id': '2009Ot_vlasti.xml_76', 'text': 'Мне это напоминает анекдот: ""Научитесь прыгать с вышки, а потом мы вам воду нальем в бассейн"".', 'treebank': 'UD_Russian-SynTagRus/ru_syntagrus-ud-train.conllu'}"	нальют	1 -> 3	"Мне это напоминает анекдот: ""Научитесь прыгать с вышки, а потом мы вам воду"	"Мне это напоминает анекдот: ""Научитесь прыгать с вышки, а потом мы вам воду нальют в бассейн""."	[]	[{'id': 15, 'form': 'вам', 'lemma': 'вы', 'upos': 'PRON', 'xpos': None, 'feats': {'Case': 'Dat', 'Number': 'Plur', 'Person': '2', 'PronType': 'Prs'}, 'head': 17, 'deprel': 'iobj', 'deps': [('iobj', 17)], 'misc': None}]	1	0	1	True	False	True	0.0008798005800612	SV-P	rus	1	3	SV	verb	+
- А я ее палкой ударю! - грозно сказала Вика, и Гаянэ в этом не усомнилась.	ударю	5			я	2	{'Case': 'Nom', 'Number': 'Sing', 'Person': '1', 'lemma': 'я'}	PRON	ударю	5	{'Aspect': 'Perf', 'Mood': 'Ind', 'Number': 'Sing', 'Person': '1', 'Tense': 'Fut', 'VerbForm': 'Fin', 'Voice': 'Act', 'lemma': 'ударить'}	VERB	3	[{'id': 4, 'form': 'ее', 'lemma': 'она', 'upos': 'PRON', 'xpos': None, 'feats': {'Case': 'Acc', 'Gender': 'Fem', 'Number': 'Sing', 'Person': '3'}, 'head': 6, 'deprel': 'obj', 'deps': [('obj', 6)], 'misc': None}]	{'sent_id': '2019Podkidysh.xml_108', 'genre': 'journalism', 'text': '- А я ее палкой ударю! - грозно сказала Вика, и Гаянэ в этом не усомнилась.', 'treebank': 'UD_Russian-SynTagRus/ru_syntagrus-ud-train.conllu'}	ударит	1 -> 3	- А я ее палкой	- А я ее палкой ударит! - грозно сказала Вика, и Гаянэ в этом не усомнилась.	[]	[{'id': 4, 'form': 'ее', 'lemma': 'она', 'upos': 'PRON', 'xpos': None, 'feats': {'Case': 'Acc', 'Gender': 'Fem', 'Number': 'Sing', 'Person': '3'}, 'head': 6, 'deprel': 'obj', 'deps': [('obj', 6)], 'misc': None}]	1	0	1	True	False	True	0.000815386609021	SV-P	rus	1	3	SV	verb	+
Сам новичок, поэтому особо не разбираюсь.	разбираюсь	6			новичок	1	{'Animacy': 'Anim', 'Case': 'Nom', 'Gender': 'Masc', 'Number': 'Sing', 'lemma': 'новичок'}	NOUN	разбираюсь	6	{'Aspect': 'Imp', 'Mood': 'Ind', 'Number': 'Sing', 'Person': '1', 'Tense': 'Pres', 'VerbForm': 'Fin', 'Voice': 'Mid', 'lemma': 'разбираться', 'Gender': 'Masc'}	VERB	5	[]	{'sent_id': 'otvet.mail.ru-question-222207852-3', 'genre': 'QA-culture-question', 'text': 'Сам новичок, поэтому особо не разбираюсь.', 'treebank': 'UD_Russian-Taiga/ru_taiga-ud-train.conllu'}	разбирается	1 -> 3	Сам новичок, поэтому особо не	Сам новичок, поэтому особо не разбирается.	[]	[]	0	0	0	False	False	False	0.0009717905072988	SV-P	rus	1	3	SV	verb	+
Но мы, те, кто понимает, что такое жизнь, мы, конечно, смеемся над номерами и цифрами!	смеемся	16			мы	1	{'Case': 'Nom', 'Number': 'Plur', 'Person': '1', 'lemma': 'мы'}	PRON	смеемся	16	{'Aspect': 'Imp', 'Mood': 'Ind', 'Number': 'Plur', 'Person': '1', 'Tense': 'Pres', 'VerbForm': 'Fin', 'Voice': 'Mid', 'lemma': 'смеяться'}	VERB	15	[{'id': 7, 'form': 'понимает', 'lemma': 'понимать', 'upos': 'VERB', 'xpos': None, 'feats': {'Aspect': 'Imp', 'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'Voice': 'Act', 'lemma': 'понимать', 'Gender': 'Masc'}, 'head': 4, 'deprel': 'acl:relcl', 'deps': [('acl:relcl', 4)], 'misc': {'SpaceAfter': 'No'}}, {'id': 13, 'form': 'мы', 'lemma': 'мы', 'upos': 'PRON', 'xpos': None, 'feats': {'Case': 'Nom', 'Number': 'Plur', 'Person': '1'}, 'head': 2, 'deprel': 'appos', 'deps': [('appos', 2)], 'misc': {'SpaceAfter': 'No'}}]	{'sent_id': '2020_Corpus2_0Malenkii_prints.xml_196', 'genre': 'fiction', 'text': 'Но мы, те, кто понимает, что такое жизнь, мы, конечно, смеемся над номерами и цифрами!', 'treebank': 'UD_Russian-SynTagRus/ru_syntagrus-ud-train.conllu'}	смеются	1 -> 3	Но мы, те, кто понимает, что такое жизнь, мы, конечно,	Но мы, те, кто понимает, что такое жизнь, мы, конечно, смеются над номерами и цифрами!	[{'id': 13, 'form': 'мы', 'lemma': 'мы', 'upos': 'PRON', 'xpos': None, 'feats': {'Case': 'Nom', 'Number': 'Plur', 'Person': '1'}, 'head': 2, 'deprel': 'appos', 'deps': [('appos', 2)], 'misc': {'SpaceAfter': 'No'}}]	[{'id': 7, 'form': 'понимает', 'lemma': 'понимать', 'upos': 'VERB', 'xpos': None, 'feats': {'Aspect': 'Imp', 'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'Voice': 'Act', 'lemma': 'понимать', 'Gender': 'Masc'}, 'head': 4, 'deprel': 'acl:relcl', 'deps': [('acl:relcl', 4)], 'misc': {'SpaceAfter': 'No'}}]	2	1	1	True	False	False	0.0029659270974208	SV-P	rus	1	3	SV	verb	+
Иногда я с ней не гуляю месяцами	гуляю	5			я	1	{'Case': 'Nom', 'Number': 'Sing', 'Person': '1', 'PronType': 'Prs', 'lemma': 'я'}	PRON	гуляю	5	{'Aspect': 'Imp', 'Mood': 'Ind', 'Number': 'Sing', 'Person': '1', 'Tense': 'Pres', 'VerbForm': 'Fin', 'Voice': 'Act', 'lemma': 'гулять'}	VERB	4	[{'id': 4, 'form': 'ней', 'lemma': 'она', 'upos': 'PRON', 'xpos': None, 'feats': {'Case': 'Ins', 'Gender': 'Fem', 'Number': 'Sing', 'Person': '3', 'PronType': 'Prs'}, 'head': 6, 'deprel': 'obl', 'deps': None, 'misc': None}]	{'sent_id': 'otvet.mail.ru-question-222205796-3', 'genre': 'QA-animals_plants-question', 'text': 'Иногда я с ней не гуляю месяцами', 'treebank': 'UD_Russian-Taiga/ru_taiga-ud-train.conllu'}	гуляет	1 -> 3	Иногда я с ней не	Иногда я с ней не гуляет месяцами	[]	[{'id': 4, 'form': 'ней', 'lemma': 'она', 'upos': 'PRON', 'xpos': None, 'feats': {'Case': 'Ins', 'Gender': 'Fem', 'Number': 'Sing', 'Person': '3', 'PronType': 'Prs'}, 'head': 6, 'deprel': 'obl', 'deps': None, 'misc': None}]	1	0	1	True	False	True	0.000628280986178	SV-P	rus	1	3	SV	verb	+
А вот вы, господа, докажите, что мы ее НЕ соблюдаем!	соблюдаем	12			мы	9	{'Case': 'Nom', 'Number': 'Plur', 'Person': '1', 'PronType': 'Prs', 'lemma': 'мы'}	PRON	соблюдаем	12	{'Aspect': 'Imp', 'Mood': 'Ind', 'Number': 'Plur', 'Person': '1', 'Tense': 'Pres', 'VerbForm': 'Fin', 'Voice': 'Act', 'lemma': 'соблюдать'}	VERB	3	[{'id': 11, 'form': 'ее', 'lemma': 'она', 'upos': 'PRON', 'xpos': None, 'feats': {'Case': 'Gen', 'Gender': 'Fem', 'Number': 'Sing', 'Person': '3', 'PronType': 'Prs'}, 'head': 13, 'deprel': 'obl', 'deps': [('obl:gen', 13)], 'misc': None}]	{'sent_id': '2009Interviyu_Medvedeva.xml_29', 'text': 'А вот вы, господа, докажите, что мы ее НЕ соблюдаем!', 'treebank': 'UD_Russian-SynTagRus/ru_syntagrus-ud-dev.conllu'}	соблюдают	1 -> 3	А вот вы, господа, докажите, что мы ее НЕ	А вот вы, господа, докажите, что мы ее НЕ соблюдают!	[]	[{'id': 11, 'form': 'ее', 'lemma': 'она', 'upos': 'PRON', 'xpos': None, 'feats': {'Case': 'Gen', 'Gender': 'Fem', 'Number': 'Sing', 'Person': '3', 'PronType': 'Prs'}, 'head': 13, 'deprel': 'obl', 'deps': [('obl:gen', 13)], 'misc': None}]	1	0	1	True	False	True	0.0008798005800612	SV-P	rus	1	3	SV	verb	+
Кто имеет шанс выжить на планете после того, как она окончательно приобретет тот вид, который мы ей старательно придаем?	придаем	20			мы	17	{'Case': 'Nom', 'Number': 'Plur', 'Person': '1', 'lemma': 'мы'}	PRON	придаем	20	{'Aspect': 'Imp', 'Mood': 'Ind', 'Number': 'Plur', 'Person': '1', 'Tense': 'Pres', 'VerbForm': 'Fin', 'Voice': 'Act', 'lemma': 'придавать'}	VERB	3	[{'id': 19, 'form': 'ей', 'lemma': 'она', 'upos': 'PRON', 'xpos': None, 'feats': {'Case': 'Dat', 'Gender': 'Fem', 'Number': 'Sing', 'Person': '3'}, 'head': 21, 'deprel': 'iobj', 'deps': [('iobj', 21)], 'misc': None}]	{'sent_id': '2020_Corpus2_0Muraviinyi_kosmos.xml_129', 'genre': 'fiction', 'text': 'Кто имеет шанс выжить на планете после того, как она окончательно приобретет тот вид, который мы ей старательно придаем?', 'treebank': 'UD_Russian-SynTagRus/ru_syntagrus-ud-train.conllu'}	придают	1 -> 3	Кто имеет шанс выжить на планете после того, как она окончательно приобретет тот вид, который мы ей старательно	Кто имеет шанс выжить на планете после того, как она окончательно приобретет тот вид, который мы ей старательно придают?	[]	[{'id': 19, 'form': 'ей', 'lemma': 'она', 'upos': 'PRON', 'xpos': None, 'feats': {'Case': 'Dat', 'Gender': 'Fem', 'Number': 'Sing', 'Person': '3'}, 'head': 21, 'deprel': 'iobj', 'deps': [('iobj', 21)], 'misc': None}]	1	0	1	True	False	True	0.0008798005800612	SV-P	rus	1	3	SV	verb	+
А зависимость от пути объективно обуславливает модификацию траектории: мы, может, и не хотим поворота, но вынуждены завернуть под воздействием обстоятельств.	хотим	15			мы	9	{'Case': 'Nom', 'Number': 'Plur', 'Person': '1', 'PronType': 'Prs', 'lemma': 'мы'}	PRON	хотим	15	{'Aspect': 'Imp', 'Mood': 'Ind', 'Number': 'Plur', 'Person': '1', 'Tense': 'Pres', 'VerbForm': 'Fin', 'Voice': 'Act', 'lemma': 'хотеть'}	VERB	6	[{'id': 12, 'form': 'может', 'lemma': 'мочь', 'upos': 'VERB', 'xpos': None, 'feats': {'Aspect': 'Imp', 'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'Voice': 'Act'}, 'head': 16, 'deprel': 'parataxis', 'deps': [('parataxis', 16)], 'misc': {'SpaceAfter': 'No'}}]	{'sent_id': '2013Rossiya_na_evropeiskom_fone.xml_141', 'text': 'А зависимость от пути объективно обуславливает модификацию траектории: мы, может, и не хотим поворота, но вынуждены завернуть под воздействием обстоятельств.', 'treebank': 'UD_Russian-SynTagRus/ru_syntagrus-ud-train.conllu'}	хотят	1 -> 3	А зависимость от пути объективно обуславливает модификацию траектории: мы, может, и не	А зависимость от пути объективно обуславливает модификацию траектории: мы, может, и не хотят поворота, но вынуждены завернуть под воздействием обстоятельств.	[]	[{'id': 12, 'form': 'может', 'lemma': 'мочь', 'upos': 'VERB', 'xpos': None, 'feats': {'Aspect': 'Imp', 'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'Voice': 'Act'}, 'head': 16, 'deprel': 'parataxis', 'deps': [('parataxis', 16)], 'misc': {'SpaceAfter': 'No'}}]	1	0	1	True	False	True	0.0002155578994159	SV-P	rus	1	3	SV	verb	+
